"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004468.12",376.76550268163,-9.74411923677461,0.730851459920648,-13.3325576688765,1.49676742839707e-40,5.01498140900836e-39
"ENSG00000004478.7",2798.09658331665,-0.206249258193972,0.06938987627228,-2.97232491645708,0.00295553725083999,0.00726631555630356
"ENSG00000004660.14",85.503350006276,-1.10688423380447,0.224815716396097,-4.92351803311774,8.50020397127828e-07,3.52346552288672e-06
"ENSG00000004700.15",584.953043211041,-1.18272326775519,0.0972432546697838,-12.1625224471502,4.92151738546307e-34,1.25313039381297e-32
"ENSG00000004766.15",316.352728211193,-0.399037011833036,0.109183474244279,-3.65473817896892,0.000257444567207152,0.000750775499842757
"ENSG00000004777.18",37.4972074033818,-0.949053350311605,0.362561439119904,-2.61763455213377,0.00885415733051779,0.019808469129694
"ENSG00000004779.9",666.778707493292,-0.423366832744634,0.0888697160466282,-4.7639044162412,1.89882477357978e-06,7.52636887618787e-06
"ENSG00000004866.20",509.918193639684,-0.769352611464862,0.0945077223820225,-8.1406322369611,3.93219100116313e-16,3.7759611672835e-15
"ENSG00000004897.11",1722.29568430365,0.299130360471299,0.0705247265951512,4.24149620867677,2.22034641181465e-05,7.55944058989428e-05
"ENSG00000004961.14",402.348246394691,-0.567832559122331,0.111148041357937,-5.10879501055447,3.24219871595461e-07,1.4100677733259e-06
"ENSG00000004975.11",708.734071465006,-0.478729535892043,0.0986861435031806,-4.85103094414277,1.22821380272658e-06,4.99082850398659e-06
"ENSG00000005007.12",1014.38430580256,0.397538111545035,0.0913912919110657,4.34984672206939,1.36232722970247e-05,4.79748018169935e-05
"ENSG00000005020.12",846.026716105336,-0.910204068486091,0.0931779782680844,-9.76844620804417,1.53792522372466e-22,2.26025083157381e-21
"ENSG00000005073.5",35.5858928869283,1.83847964830159,0.316417991844275,5.81028795987809,6.23654769641581e-09,3.30467594464374e-08
"ENSG00000005075.15",278.407354856472,-0.700291893581951,0.133970763718367,-5.22719938399472,1.72096886917028e-07,7.73297237394355e-07
"ENSG00000005108.15",33.7237748531617,-6.23680938798273,0.773519723184606,-8.06289639558974,7.45076675520707e-16,7.02749657063789e-15
"ENSG00000005156.11",679.921776617703,1.09007978733753,0.0940944489024189,11.5849532044978,4.91234799694488e-31,1.10793442915299e-29
"ENSG00000005175.9",1148.90232847261,-0.586502508092263,0.0941818955519749,-6.22733811689528,4.74426529751582e-10,2.77889089468251e-09
"ENSG00000005187.11",116.620636964964,-1.11778387751311,0.228414063953859,-4.89367361257977,9.89709257951303e-07,4.07035841713978e-06
"ENSG00000005189.19",89.1241345465618,-1.44970236218981,0.20697173727242,-7.00434939231191,2.48136180831198e-12,1.78661900255574e-11
"ENSG00000005194.14",544.070482186617,0.520841136129416,0.105504249597267,4.93668395460449,7.94620850655481e-07,3.30341595293775e-06
"ENSG00000005249.12",197.357873550036,-2.15438625688029,0.204679584390654,-10.5256528798124,6.58036619060873e-26,1.15448730841285e-24
"ENSG00000005302.17",334.380277621444,-0.54513690344426,0.110275185735227,-4.943423126515,7.67626271946137e-07,3.19979314167173e-06
"ENSG00000005339.14",345.241175352424,0.741694639232348,0.142199652913496,5.21586814057514,1.82958296601929e-07,8.18527814298626e-07
"ENSG00000005379.15",66.4524569884248,0.554574100120029,0.235098786384191,2.35889818339496,0.0183292839639603,0.0381208032424684
"ENSG00000005436.13",236.914398426798,0.805723755296195,0.128854350180846,6.25298062630689,4.02692109793499e-10,2.37898502291118e-09
"ENSG00000005486.16",422.916319779063,0.347293047983691,0.137357043532028,2.52839635342552,0.0114584913315094,0.0250167626553138
"ENSG00000005700.14",683.841477713904,0.293631151576644,0.0998696715916875,2.94014335780677,0.0032806042438053,0.00800507111522467
"ENSG00000005801.16",271.594972703947,-0.325799713252664,0.117800429822648,-2.76569205853633,0.00568021456483518,0.0132009694193653
"ENSG00000005810.17",1410.53521582936,-0.435929653567194,0.126095711118639,-3.45713307534342,0.000545955172088204,0.00151706884794929
"ENSG00000005812.10",467.723440484286,0.291404984761933,0.104704457007246,2.78311920133226,0.00538390216697087,0.0125832274015756
"ENSG00000005844.17",1274.6900342971,0.643849409182611,0.0897834487316057,7.17113697767729,7.4377437600008e-13,5.5781575625509e-12
"ENSG00000005882.11",261.75832287011,1.79508376171319,0.141124416903499,12.7198666332891,4.58642329459696e-37,1.34279478224462e-35
"ENSG00000005889.15",271.547562514378,0.316064786594301,0.130925506079308,2.41408107601926,0.0157749517151239,0.0332706117186831
"ENSG00000005893.15",2857.32705887602,-0.903131910241859,0.0777781875230826,-11.6116348169444,3.59672377012432e-31,8.19170387988315e-30
"ENSG00000005981.12",70.298357064052,-9.21501835048731,1.1934439494925,-7.7213666837105,1.15088937147031e-14,9.88104001537091e-14
"ENSG00000006007.11",1188.84642007103,-0.884871580143861,0.0765209838778912,-11.5637768269668,6.28809651381247e-31,1.40288037847821e-29
"ENSG00000006016.10",6.76016070560406,5.78177660500404,1.3216435162253,4.3746869212639,1.21606882524119e-05,4.31682339531976e-05
"ENSG00000006042.11",4.84277654550399,-6.29497297733196,1.3859410049188,-4.54202087606231,5.57175220246501e-06,2.07468133163802e-05
"ENSG00000006047.12",71.3264278863541,-4.04090623039026,0.322779087274076,-12.519107927705,5.86910682874019e-36,1.62843588871563e-34
"ENSG00000006062.14",161.162076237525,0.564257267796715,0.193461766144385,2.91663453219794,0.00353830095681259,0.00857078720610144
"ENSG00000006118.14",56.9760892689471,-4.65306061698216,0.470581244905205,-9.88790069166375,4.69775660985199e-23,7.08941123512786e-22
"ENSG00000006194.9",265.731061703773,0.43084298306105,0.123541303583451,3.48744080371486,0.000487666865757477,0.00136285341195277
"ENSG00000006210.6",7.70060324894318,3.32829965448941,0.896532324640939,3.71241455886423,0.000205291373098081,0.00060901685591283
"ENSG00000006282.20",92.0094655858623,-0.913013817288132,0.193203851846823,-4.72565018016305,2.29380235109209e-06,8.97895782553885e-06
"ENSG00000006283.17",47.1276126786766,-4.0876744771756,0.404325627710087,-10.1098574936402,4.99568889267854e-24,7.95965469750207e-23
"ENSG00000006432.15",142.669519142159,-1.05690946929361,0.209100370976325,-5.05455568710244,4.31393877160373e-07,1.85145275094817e-06
"ENSG00000006459.10",165.22494483359,-0.607730471966412,0.180508551032157,-3.36676832477673,0.000760545526685182,0.00206876407771547
"ENSG00000006468.13",118.355424123508,-3.47041336690192,0.229133134311417,-15.14583814921,8.07189542997866e-52,4.12756261628826e-50
"ENSG00000006530.15",722.45241625005,-0.719809109803026,0.0905726117281413,-7.94731537568523,1.90596753076482e-15,1.73765075177095e-14
"ENSG00000006534.15",2.08433402875196,3.68109162015627,1.60528822467478,2.29310323440641,0.0218420622266723,0.0445676991372421
"ENSG00000006555.10",6.84086398017941,2.29905912902272,0.755356981187028,3.04367231161324,0.00233709556949718,0.0058551988069924
"ENSG00000006625.17",410.371372061697,0.462997434993567,0.12408034907602,3.73143240199868,0.000190394101850327,0.000567452684416468
"ENSG00000006638.11",24.6974149801909,-5.65986665181832,0.783786613896944,-7.22118310196416,5.15372033277378e-13,3.92384564466558e-12
"ENSG00000006652.13",469.174894591967,-1.36311364550764,0.114193087125265,-11.9369191237677,7.59858938830518e-33,1.83891807334708e-31
"ENSG00000006704.10",87.3808033591388,-2.39675385161308,0.222740589929088,-10.7602922860899,5.30017910266094e-27,9.83819245035925e-26
"ENSG00000006712.14",415.569434412767,0.375012142430132,0.107033708748013,3.50368259510669,0.000458871943144469,0.00128800559634774
"ENSG00000006715.15",427.139257924271,0.569535849409782,0.134065366308196,4.24819522814346,2.15499562266743e-05,7.35042792134379e-05
"ENSG00000006740.16",58.4288358871731,-1.58627697043059,0.26104950689827,-6.07653693461585,1.22805728670124e-09,6.93917788607255e-09
"ENSG00000006744.18",1443.02557067123,0.638666379570088,0.0744668888986293,8.57651486474069,9.77910388308976e-18,1.05619629211941e-16
"ENSG00000006757.11",173.088106646482,-0.672272865658502,0.14313812695808,-4.69667222804575,2.64434275245283e-06,1.02665321420267e-05
"ENSG00000006831.9",3855.40910821942,0.771054721329654,0.0701657753970203,10.989042976676,4.31476845294828e-28,8.50220085176496e-27
"ENSG00000007001.12",1.30578959346496,-4.43654654440592,1.86142586957552,-2.38341296149367,0.0171529401836052,0.0359116710679088
"ENSG00000007047.14",298.577757199366,-1.50659873150174,0.14869477417989,-10.13215655904,3.97778102210977e-24,6.39822975150794e-23
"ENSG00000007062.11",39.3706164008609,-9.34833079429525,1.20586568906448,-7.75238144601974,9.01850016441301e-15,7.81884166519543e-14
"ENSG00000007237.18",1845.71861532424,0.883593194446524,0.0878905530200398,10.0533352457693,8.88097228561547e-24,1.3946582704365e-22
"ENSG00000007255.10",153.09986738988,0.456389970755238,0.18425756337514,2.4769130905419,0.0132524167649913,0.0284910076432439
"ENSG00000007264.14",312.975237799677,0.683746097191637,0.130142221550608,5.25383760200951,1.48962239388601e-07,6.74893113871421e-07
"ENSG00000007314.12",11.2953368787065,-2.06773768159767,0.913711696964061,-2.26300887738225,0.0236351420533187,0.0477652323734169
"ENSG00000007372.21",10.4849020543839,-4.14922899967824,0.958053635097128,-4.33089427113086,1.48504980391984e-05,5.19221971376156e-05
"ENSG00000007376.7",229.820158659111,-0.737591353884007,0.157643352366723,-4.67886113058646,2.88472730271551e-06,1.11438726728419e-05
"ENSG00000007392.16",269.081110766296,0.556329733303778,0.134956630296987,4.12228530068892,3.75132189108581e-05,0.000123856344614612
"ENSG00000007402.11",11.4801886878854,-6.37223748444683,1.26008635888079,-5.05698473722599,4.25937313040312e-07,1.82888003808796e-06
"ENSG00000007516.13",63.5813785900719,2.24657958400731,0.492575456293329,4.56088413522064,5.09386840487447e-06,1.90706707001372e-05
"ENSG00000007545.15",134.861204493105,0.806870762130287,0.181844345334677,4.4371506886578,9.11574812754081e-06,3.29965906285906e-05
"ENSG00000007944.14",328.331562364275,-1.94147621987313,0.167574834855337,-11.5857265892528,4.86821000197107e-31,1.09931525616286e-29
"ENSG00000007968.6",239.739214075275,-0.332792500689959,0.130037904773627,-2.55919611492735,0.0104914536570346,0.023101110650282
"ENSG00000008018.8",2177.40814733114,0.378628570415714,0.0717774717264808,5.27503353501411,1.32731813568892e-07,6.04754031287621e-07
"ENSG00000008056.13",53.1121071558105,-1.86935584376502,0.407873693038337,-4.58317335898718,4.57972045696484e-06,1.72571601953271e-05
"ENSG00000008083.13",1379.42040703321,0.366222472317789,0.0790256951025318,4.63422019689462,3.58285471031411e-06,1.37038840166599e-05
"ENSG00000008086.11",48.8259229265716,-2.12731925063284,0.352152518117928,-6.04090313481854,1.53253967497001e-09,8.57095554287234e-09
"ENSG00000008256.15",215.990122994093,-1.22672207150439,0.162928732162247,-7.52919423863685,5.10543886554101e-14,4.18767813619851e-13
"ENSG00000008277.14",298.644057544763,-0.344004660747818,0.126455634533237,-2.72035850373596,0.00652111739062041,0.0149968442235824
"ENSG00000008282.8",1182.3305117509,-0.237870119806441,0.0778440776988386,-3.055725327323,0.00224516830870857,0.00564473725567055
"ENSG00000008283.15",92.5470039394421,1.42121832855779,0.211799629411767,6.71020214957388,1.9435497582299e-11,1.2916638242844e-10
"ENSG00000008300.16",389.174002854474,-0.640752933683503,0.114497354868947,-5.5962247723269,2.19069648915678e-08,1.09493821852861e-07
"ENSG00000008311.14",20.1682448314191,-4.35019934347448,0.640429096170383,-6.7926322671591,1.10105786959123e-11,7.47543386077264e-11
"ENSG00000008382.15",155.498418853428,-0.69602564145945,0.181775691091012,-3.82903586987856,0.000128646257340361,0.000392622793283751
"ENSG00000008441.16",75.6417054097702,2.2893871314813,0.264933597703685,8.64136202929558,5.55467995192208e-18,6.11179426600935e-17
"ENSG00000008513.14",862.168625747461,1.12328476891694,0.0878911712954897,12.7804050436473,2.10967973674015e-37,6.25557112993142e-36
"ENSG00000008517.16",1700.74867643545,0.629584814444399,0.107624693349996,5.84981749863842,4.92112667813277e-09,2.62488371837645e-08
"ENSG00000008735.13",14.6654984871926,-2.61702348346569,0.785153289896062,-3.33313700285472,0.00085872645734052,0.00231580422797541
"ENSG00000008838.19",885.872486692465,1.31484171571692,0.0826663668519174,15.9054010208557,5.81298879049343e-57,3.45835570285702e-55
"ENSG00000008869.11",544.770359469104,0.846741882016769,0.116458443500539,7.27076420193482,3.57459438917136e-13,2.76465087715828e-12
"ENSG00000008988.9",2436.05357692704,-0.251669809781326,0.0745010061114738,-3.37807263172741,0.000729957978154069,0.00199052152056645
"ENSG00000009307.15",4991.35393736404,-0.376469736216753,0.0553046914951729,-6.80719349550323,9.95210398525111e-12,6.78160624721847e-11
"ENSG00000009335.17",1566.07765821818,-0.228810028822527,0.0748348399708876,-3.05753348188544,0.00223166708737222,0.005615318486621
"ENSG00000009413.15",424.863880352874,0.512454649371354,0.118148752277097,4.33736827088518,1.44198903490343e-05,5.05499536654911e-05
"ENSG00000009694.13",8.0349955221277,-2.86641018767367,0.756603004136047,-3.78852604602961,0.000151543707265747,0.000458808398999641
"ENSG00000009830.11",84.1825176018002,-0.667887458096641,0.202292628494569,-3.30159068606186,0.000961382512463265,0.00256950067621931
"ENSG00000009954.10",2802.31692181919,0.211069034720792,0.0758287464585005,2.78349629366886,0.00537764768851049,0.0125701922168659
"ENSG00000010017.12",730.203422421344,-0.330855694434712,0.0976736348275744,-3.38735929116163,0.000705689053428165,0.00192916056108006
"ENSG00000010072.15",446.618506473127,-0.780360560123553,0.101269161061408,-7.70580650559901,1.30019507726433e-14,1.10961935743359e-13
"ENSG00000010219.13",203.204063155288,0.696469673925655,0.153156700979092,4.54743194044597,5.430447306616e-06,2.02490885707927e-05
"ENSG00000010244.18",2337.62839356103,0.249533750026121,0.0667369241283427,3.73906579131875,0.000184705386660421,0.000551827038015571
"ENSG00000010270.13",667.118769679487,-0.681549054116445,0.0961369717176484,-7.08935430292245,1.34739168653696e-12,9.89722377740364e-12
"ENSG00000010278.12",72.1081571423875,3.44579539029344,0.411523582884816,8.37326348623356,5.60441038758852e-17,5.77618354327696e-16
"ENSG00000010292.12",4523.6827275592,0.425437944506439,0.0778582328494492,5.46426407248529,4.64831137210687e-08,2.23239212649541e-07
"ENSG00000010295.19",90.5380079939429,-0.91953068783929,0.236213863511813,-3.89278882352011,9.90984105089457e-05,0.000307705703557553
"ENSG00000010310.8",13.7697264800127,-2.17035969226251,0.641186959593521,-3.3849092839293,0.000712017816525479,0.00194531567711892
"ENSG00000010318.20",61.3233167316606,0.99722563308144,0.253907380046608,3.92751732107349,8.58272415199513e-05,0.000269085990134207
"ENSG00000010319.6",35.6358019624159,1.70848006867206,0.342023302272249,4.99521540585594,5.87701325079535e-07,2.48607839474164e-06
"ENSG00000010361.13",113.305158014243,-0.98626058969991,0.170679121484963,-5.77844894629835,7.53924134234557e-09,3.95320332758809e-08
"ENSG00000010379.15",15.3321730393621,-2.01929756136958,0.488055024813322,-4.13743831884929,3.5120481726726e-05,0.000116349523792877
"ENSG00000010404.17",1623.02353375701,-0.863993773930741,0.264092493075227,-3.27155749059717,0.00106956839917236,0.00283740583470593
"ENSG00000010610.9",93.2319601192502,5.82410087497854,0.572373975116455,10.1753418711841,2.55501201271243e-24,4.15654101489642e-23
"ENSG00000010626.14",75.0201253142526,0.978122277962575,0.241410398072105,4.05169903936958,5.08470441237352e-05,0.000164946318249698
"ENSG00000010671.15",7.15061527068791,-4.82036411071346,1.17617966224815,-4.09832295646041,4.1615436707531e-05,0.000136526287763378
"ENSG00000010803.16",66.8389010552009,2.00303928336354,0.247532215437451,8.09203472696947,5.86761742009553e-16,5.56559260000666e-15
"ENSG00000010818.9",476.040913305211,-0.753472912088625,0.134903823405984,-5.58525987674271,2.33351004094878e-08,1.16187267650459e-07
"ENSG00000011021.21",167.432455812538,-0.47420222473234,0.160124840678439,-2.96145321814637,0.00306191005127218,0.00750894099243152
"ENSG00000011052.21",25.131564646501,1.240306458011,0.434606933458502,2.8538579634267,0.00431918374598421,0.0103049728397119
"ENSG00000011105.12",38.8723015134749,-1.48822251331878,0.385900294598357,-3.85649488779922,0.0001150245024853,0.000353549398101034
"ENSG00000011114.14",230.139433522641,0.840511802563002,0.149908908053057,5.60681692288441,2.06081444299562e-08,1.03358113188016e-07
"ENSG00000011132.11",114.138605832273,0.406536209228886,0.174785929319174,2.32590924688518,0.0200233926387911,0.0412513001288836
"ENSG00000011143.16",239.061587824285,0.77223140151838,0.15437472654519,5.00231753474443,5.66451873452547e-07,2.40056613585072e-06
"ENSG00000011198.7",147.848758766857,0.862259733402077,0.158788520385795,5.43023973840878,5.62783982223039e-08,2.6861394389365e-07
"ENSG00000011258.15",668.873952990779,0.517685317631986,0.0967125096134914,5.35282684423038,8.65907023551886e-08,4.03843371134927e-07
"ENSG00000011260.13",788.352034565912,1.17543964245937,0.0860975829332227,13.6524116289192,1.95306456892156e-42,6.93169876258546e-41
"ENSG00000011275.18",637.934164717925,-0.611861783991193,0.0869474374986243,-7.03714567782258,1.96217683330423e-12,1.42516258931999e-11
"ENSG00000011304.19",3469.90000659935,0.542423013413181,0.0619981014760678,8.74902618788359,2.15201722876857e-18,2.42683741193209e-17
"ENSG00000011347.9",26.8565501429491,-5.38085376058143,0.713921267888781,-7.53704085114844,4.80755762108186e-14,3.95382740640326e-13
"ENSG00000011376.9",569.624414146901,-0.330533802520721,0.102293571984434,-3.23122749659206,0.00123259792896066,0.00323613617501667
"ENSG00000011405.13",502.564084044969,0.333238087990878,0.114140797764392,2.91953529778848,0.00350553692002308,0.00849696739481176
"ENSG00000011422.11",221.14039952251,-1.49282337537012,0.149998405968976,-9.95226159722578,2.46516151508938e-23,3.76921977290685e-22
"ENSG00000011426.10",1142.0561819012,-0.730612425087663,0.0913691890521704,-7.99626693272384,1.28248186939739e-15,1.18789563172427e-14
"ENSG00000011451.17",190.501101963352,-0.343802131238032,0.141344266747344,-2.43237408314967,0.0150002060767752,0.0317738018027047
"ENSG00000011454.16",924.338510736534,-0.405688394694759,0.0873533170980011,-4.64422426271026,3.41356611449722e-06,1.30806387731828e-05
"ENSG00000011523.13",375.57431244488,0.499248115168948,0.110687549896479,4.51042701402166,6.46972588087071e-06,2.39034736864495e-05
"ENSG00000011566.14",142.85119321515,1.08761019949556,0.175985342865387,6.18011808135345,6.40536737004191e-10,3.70030644980881e-09
"ENSG00000011590.13",7.5221543371538,4.67372095295539,1.34088288735877,3.48555492580081,0.00049111738715166,0.00137187674045284
"ENSG00000011638.10",78.8362779880716,-1.38332948497822,0.217685706915594,-6.35470975370284,2.08820527952193e-10,1.27002838789273e-09
"ENSG00000012048.20",1211.69945963901,0.755259021278215,0.0878785897050775,8.59434617479504,8.3740222424181e-18,9.0899766586997e-17
"ENSG00000012174.11",448.398730066836,-0.721372800279836,0.114686870936894,-6.28993357641408,3.17601839394443e-10,1.89865550494031e-09
"ENSG00000012211.12",135.78382045557,-0.559447912476509,0.166660883825726,-3.35680394603879,0.000788490019441575,0.00213850843671457
"ENSG00000012223.12",6.63630280715954,-1.79653071139571,0.798075399292386,-2.25107892435804,0.0243805390208642,0.0491049875548265
"ENSG00000012232.8",322.16083762056,-0.532224564769923,0.11836042499261,-4.49664290072591,6.90347877813632e-06,2.54049113956714e-05
"ENSG00000012660.13",4499.69290530617,-0.203085765327736,0.0694144739982127,-2.92569767701424,0.00343684749661212,0.00835119298757877
"ENSG00000012817.15",345.304437539386,0.706297473606313,0.129938559957517,5.43562645174177,5.46042439888355e-08,2.6075739051216e-07
"ENSG00000012822.15",377.071400273359,-0.326992113293865,0.132205837230671,-2.47335609488509,0.0133850698417273,0.0287462300592552
"ENSG00000013275.7",1616.94407983824,0.283217335426539,0.0739293710087012,3.83091769295867,0.000127666209703524,0.000390080688809353
"ENSG00000013306.15",1558.00605562375,-0.435870361790906,0.0819573344118212,-5.31825937140334,1.04764654072028e-07,4.8398245616849e-07
"ENSG00000013364.18",481.567500596965,-1.45971990327281,0.112788543742536,-12.9420937165829,2.60433817033845e-38,7.96404038184881e-37
"ENSG00000013374.15",1176.60696103345,-0.754665639481325,0.0802735054673021,-9.40117956837855,5.39547580304655e-21,7.29430603467954e-20
"ENSG00000013392.7",57.4787480228274,0.849844985526707,0.310233023748706,2.73937627676638,0.0061555878362277,0.0142139050966074
"ENSG00000013441.15",272.651973926045,1.0976294264636,0.145513001946052,7.54317079425344,4.58679788230665e-14,3.77896770046054e-13
"ENSG00000013503.9",402.957270523593,0.613200104300511,0.11087472576843,5.53056704357697,3.19197270651097e-08,1.56661547800784e-07
"ENSG00000013523.9",384.363439127668,0.310457891330265,0.110553122130476,2.80822364260196,0.00498156183881033,0.0117136750509244
"ENSG00000013573.16",484.667965656575,-0.507921323331187,0.117641859220695,-4.31752206821494,1.57790636708477e-05,5.49823502643656e-05
"ENSG00000013583.8",112.001224609472,-3.6080063923085,0.235662702060397,-15.310044231708,6.55193616567814e-53,3.51494332680109e-51
"ENSG00000013619.13",35.9095085895518,-6.42873488776286,0.871051435780675,-7.38043084907052,1.57778108871719e-13,1.2526421115812e-12
"ENSG00000013725.14",789.496166264766,0.526452591668766,0.0919770181586385,5.72374058442251,1.04203826610798e-08,5.39426913841357e-08
"ENSG00000014123.9",537.158660217785,0.483889399775601,0.10010430259795,4.83385216436753,1.33916051459568e-06,5.4061543001142e-06
"ENSG00000014138.8",646.741039586967,-0.991612562764308,0.0985058136062898,-10.0665384758671,7.76634509017736e-24,1.22479946953162e-22
"ENSG00000014216.15",805.739698302061,-0.730849340281213,0.0839059119280433,-8.71034380638137,3.02954508042673e-18,3.38150425633679e-17
"ENSG00000014257.15",19.733947739127,-2.37577778559092,0.459331958122956,-5.17224578777286,2.31297057483288e-07,1.02197952416205e-06
"ENSG00000014641.17",2355.55208140683,0.525287724518774,0.0703335964729055,7.46851790411614,8.11030827026106e-14,6.56249093777619e-13
"ENSG00000015133.18",664.031757285396,0.705152231395159,0.112562145758765,6.26455924984219,3.73881384177782e-10,2.22008517373896e-09
"ENSG00000015171.19",382.198045423621,0.907391843534306,0.101969816981176,8.89863167746796,5.65393833178815e-19,6.67186289349343e-18
"ENSG00000015285.10",931.544171653366,-0.330189350137104,0.0824758061071656,-4.00346920778282,6.24203288917942e-05,0.000199766576705083
"ENSG00000015475.18",433.263725860889,0.521497125626125,0.0998957090191678,5.22041567897637,1.78521975791909e-07,8.00803507648481e-07
"ENSG00000015532.9",134.86502952593,0.560434576727285,0.169015008354345,3.3158864540143,0.000913529373468709,0.00245396993202984
"ENSG00000017427.15",2.93039954918092,-5.60327503389345,1.51570213922272,-3.69681805474452,0.000218318693097001,0.000644675720850546
"ENSG00000017483.14",513.815754177846,-0.565786148136516,0.140994611132179,-4.01282108297107,5.9997388237104e-05,0.000192610086554328
"ENSG00000017797.12",1043.8050176736,-1.5003369619437,0.0825844810583252,-18.1672990217628,9.36986053418688e-74,8.40209426258826e-72
"ENSG00000018236.14",4.32638599650727,-3.60488728044237,1.10798227554037,-3.25356042242123,0.00113968485184669,0.00301007828969527
"ENSG00000018408.14",32.440784085163,-3.31229429020908,0.42308834282249,-7.82884791415485,4.92360797544658e-15,4.33207083614624e-14
"ENSG00000018699.11",489.831878981515,1.25950658518217,0.0990356854361513,12.71770452878,4.71508893839554e-37,1.37829103739367e-35
"ENSG00000018869.16",18.4063396013324,0.915267657652356,0.403610724676559,2.26769905181737,0.0233475556938936,0.0472706510460354
"ENSG00000019144.18",35.4567320731683,-1.57438060876846,0.337944595631893,-4.65869444020748,3.18221142329808e-06,1.22471922950983e-05
"ENSG00000019485.13",54.539784755147,1.58588637780612,0.256643554730765,6.17933452281631,6.43723664686491e-10,3.71657812252275e-09
"ENSG00000020129.15",220.620694566334,0.893226812903598,0.143089767041792,6.24242272085548,4.30844659811568e-10,2.53481412850153e-09
"ENSG00000020181.17",203.948077331767,-1.75018533521657,0.146206046581159,-11.9706768368506,5.06140409388652e-33,1.23132087536988e-31
"ENSG00000020256.19",115.083453829947,1.15218640887575,0.168053156407038,6.85608311982586,7.07742076189798e-12,4.88005513307394e-11
"ENSG00000020577.13",6.26037386268922,-6.67654090285663,1.32773961797118,-5.02850168247488,4.94327177261545e-07,2.11032683172235e-06
"ENSG00000020922.12",856.929311379687,0.370914651463138,0.0813817812743511,4.55771114437426,5.17140923589834e-06,1.93492639058144e-05
"ENSG00000021300.13",174.830170989884,1.0827458840983,0.174955606719804,6.18868925894066,6.06665396324517e-10,3.51464515810727e-09
"ENSG00000021355.12",169.169355265856,10.1146757342503,1.19369664936938,8.47340548337284,2.3832121857178e-17,2.51920185599623e-16
"ENSG00000021574.11",784.27921110357,1.24377903194817,0.0979776241983329,12.6945212452838,6.34165541145192e-37,1.8421566157648e-35
