"","Hut78_c1.sorted.rmdup.count","Hut78_c2.sorted.rmdup.count","Hut78_c3.sorted.rmdup.count","HuT78_Dp_1.sorted.rmdup.count","HuT78_Dp_2.sorted.rmdup.count","HuT78_Dp_3.sorted.rmdup.count","HuT78_DpVp50_1.sorted.rmdup.count","HuT78_DpVp50_2.sorted.rmdup.count","HuT78_DpVp50_3.sorted.rmdup.count"
"ENSG00000002746.14",4.95327605756359,4.80927002328907,4.5189664153978,4.77501082477388,4.90637786435123,4.85462372475216,4.66522365064597,4.63805903179824,4.55590269070751
"ENSG00000002822.15",7.80153453653274,7.80051263538699,7.74889156139468,7.71733061845115,7.57759796346949,7.76052246748006,7.86586047939447,7.90491953455865,7.77717528899567
"ENSG00000002834.17",11.9361476193695,11.8999109698938,11.877313151857,11.8948991094771,11.8136481614639,11.754067332899,11.1172920449643,11.123114337691,11.1623626423517
"ENSG00000002919.14",8.83090090718657,8.59017731386267,8.66603001460658,8.64206539814194,8.80018238751081,8.8074499919592,7.93021895017313,7.9507267997952,7.88885909088133
"ENSG00000003056.7",10.5941302146835,10.5291347359339,10.5515728997984,11.046345933486,10.934681677716,10.9971728422392,11.1216802871639,11.1517409430965,11.1633358155086
"ENSG00000003137.8",0.525793169065582,0.595701898005214,0.598280912339479,0.646160734600258,0.812267321830199,0.667926133055602,0.659476433315165,0.592496721249809,0.595476729595216
"ENSG00000003147.17",4.74176979616579,4.31930393177746,4.79891340817097,4.90706594020236,4.94554878770878,4.70685718731063,5.42612660023148,5.33499201485576,5.36815842721139
"ENSG00000003249.13",1.08489760063008,1.00918121576433,1.01030543855935,1.2696130659508,1.63070979739448,1.63342769426498,1.00913789000886,1.00778245029936,1.00908300752757
"ENSG00000003393.14",7.32319434011092,7.61484258923588,7.44273254846731,8.30491705483766,8.22969268126903,8.27602450896774,7.44408215941762,7.3308673158455,7.40859339479214
"ENSG00000003400.14",7.08757676177777,7.05260060891899,7.17266055133975,7.47704424184594,7.41407301121899,7.58660698078184,7.35335620701357,7.20701647783955,7.3938520660014
"ENSG00000003402.19",8.20426485840636,8.06177227607728,8.15998739905367,7.06022100319676,7.02927614906918,7.06743940153557,8.46107231433112,8.44645179959711,8.34636472349987
"ENSG00000003436.15",3.33717925813913,3.09409267397692,3.1051849407609,3.45029253321288,3.25546759611228,3.46784163554129,5.55486294143699,5.68126262788413,5.73964875323078
"ENSG00000003509.15",7.6074441564198,7.38865388503364,7.59819942687792,8.11453680080118,7.805616186494,7.99024185352932,7.20230523553525,7.28477072883398,7.29119844154317
"ENSG00000003756.16",8.92437776879651,8.85731329251493,8.93298447967231,8.13796294382549,8.20416430687715,8.18371490385038,8.59408107303005,8.68408326463987,8.41650510170789
"ENSG00000004059.10",9.45654385806354,9.38335538261424,9.33069814252744,9.41923573554488,9.45558328425138,9.42048260605485,9.46606649477221,9.50005131778127,9.38320877242276
"ENSG00000004139.13",7.76072275967323,7.85161070245134,7.79749537816084,7.82909870410048,7.94292371526612,7.72338792409422,8.65480913108155,8.64836484506716,8.59766866770606
"ENSG00000004142.11",10.670788044483,10.6471280746035,10.6984676476327,10.3142607542861,10.3188694637353,10.435300069804,10.5461470668181,10.6459500851855,10.6150380227248
"ENSG00000004399.12",6.19382044046705,6.60009819203224,6.54920839919323,6.70098709303026,6.58998042784289,6.62733801142161,7.65204641242913,7.51538554076831,7.48712617536842
"ENSG00000004455.16",11.8974168295495,11.8294307642529,11.7987574959176,11.7833420201886,11.76241371514,11.7306764730865,11.9738118876353,12.0293752872094,11.964140279694
"ENSG00000004468.12",4.10340803046497,3.79162509410084,3.80632572298175,4.56822614986039,4.37693993201772,4.09197113066476,9.08597961459142,9.06493124282517,8.84029164765325
"ENSG00000004478.7",11.4819843234549,11.4211439390121,11.4927236990984,11.2103108129951,11.1715861433856,11.3010017512133,11.5820780080431,11.6073712683033,11.6296065119897
"ENSG00000004487.15",10.6790830941501,10.6619854772469,10.7101212689282,10.809210201998,10.74285175559,10.8366277757683,10.7581788417011,10.7425886425414,10.813991670731
"ENSG00000004534.14",9.34475445721237,9.32315675802921,9.28399751911754,9.4105488516167,9.33398439348851,9.31628187200786,9.30549980460408,9.28986603639119,9.18067293779659
"ENSG00000004660.14",5.81940957289184,6.03836223436686,6.07991120471424,6.28746604920032,6.49635882907314,6.59969494978421,6.73264076125045,6.48388234431823,6.61927536063172
"ENSG00000004700.15",8.83482656708148,8.74555185224762,8.68203372660254,9.10760855920569,8.98293790846866,9.07640628051929,9.54165711274972,9.51928026008453,9.56270474322776
"ENSG00000004766.15",8.33452926509332,8.2393764474632,8.28199503699778,7.92048350772502,7.95193219888937,7.9873368625837,8.53528949877757,8.57354899571983,8.54291254607855
"ENSG00000004776.12",-0.89411467889408,-1.01676293853239,-1.01555492590691,-0.900461550557643,-1.01073000590822,-1.01446713104775,-1.01681002038169,-0.952888554777382,-1.01686272116191
"ENSG00000004777.18",4.78064501650473,4.73066667297772,4.4417231806852,5.44161159205331,5.70881711042811,5.41506582789829,5.24499537126291,5.17674270820537,4.7575889480649
"ENSG00000004779.9",9.35321617465567,9.24655187306417,9.27208160972117,9.26917261754409,9.16413668003485,9.24588294930495,9.54942999681103,9.58051635555502,9.5922118068671
"ENSG00000004838.13",3.24502962067287,3.58531326603126,3.33107944522798,3.94433053887093,4.21409610401794,4.13781884818818,3.01598693163227,3.24814625634071,3.08387637966998
"ENSG00000004846.16",-0.566194409545946,-0.492241143389502,-0.56543340026426,-0.499816384087079,-0.564134260472269,-0.231552983592077,-0.565752161354252,-0.566121359571655,-0.565767128386217
"ENSG00000004848.7",0.258128018304611,0.374902532567785,0.327180796011091,0.134309736644267,0.214611068398988,0.136352282181022,0.135555063420953,0.135066519043821,0.202006065752916
"ENSG00000004864.13",8.10129399606456,8.19264600163973,8.22043839009334,7.69805579561456,7.64814686670874,7.80402946126866,8.10613266819993,8.15562024218421,8.44771959384287
"ENSG00000004866.20",8.8462881167975,8.81355709064506,8.87474176276044,8.55079670425223,8.44515807608913,8.53835880942254,9.31765647990631,9.40023775085115,9.37352821582076
"ENSG00000004897.11",10.7950539000447,10.8276807714128,10.8723605010527,10.7695849043797,10.738278376314,10.8068986321046,10.6132538216872,10.6040145005424,10.6755899120897
"ENSG00000004939.13",-0.460076817705486,-0.393248285276332,-0.459414774696586,-0.400191379383833,-0.381576136386942,-0.459168372685206,-0.331861548818177,-0.460013357621977,-0.332052974121213
"ENSG00000004961.14",8.56287112262994,8.55093258445511,8.63626992802116,8.24705520442841,8.12285014531836,8.24040771836941,8.85782318015398,8.9608800027308,9.06539016773168
"ENSG00000004975.11",9.20575349443668,9.03629992937728,9.28356280793566,9.66011582365634,9.64477280671393,9.65247784487284,9.52966161154832,9.48074496226991,9.47123663827485
"ENSG00000005001.9",1.10104764427543,1.35338535814486,1.10324442811818,1.27780838754579,1.18721638723311,1.30880478275262,1.45594275456784,1.34404159246066,1.23642710747029
"ENSG00000005007.12",10.0325679718349,10.1766896364588,10.1894125052224,9.87430471713019,10.0104750118411,9.88256314419017,9.88268827516763,9.81310634102871,9.90940641331854
"ENSG00000005020.12",9.36571917674742,9.3473331249051,9.2995438378845,9.86703403943729,9.65130392032315,9.76541177231174,9.93878364021651,9.97426767259876,9.91113583131652
"ENSG00000005022.5",12.1101560229912,12.0921107495971,12.1875460344174,11.8831584796108,12.0435711525899,12.087534610669,12.2019124940697,12.2496505180576,12.216671128579
"ENSG00000005059.15",8.007517906657,7.89830438918156,7.85115189571888,8.0219156949892,7.86645420529625,8.01394532735466,7.82968841506808,7.93383273177792,7.79075655727632
"ENSG00000005073.5",5.74639064174624,5.54230715155276,5.47281025036776,4.02992013848016,4.11365259847619,4.062788176905,4.71828797656887,4.66213204570076,4.41424992630411
"ENSG00000005075.15",7.73673487341828,7.84177969985874,7.89086353436472,8.05748687350719,8.29645247453577,8.18179455413635,8.23230555998116,8.36427090811558,8.21573993663568
"ENSG00000005100.12",9.93469620442794,10.0405207974226,10.0870110096127,9.45730172563191,9.31701914854503,9.38866642469362,9.96063913653506,9.86131217065485,9.84737010347909
"ENSG00000005102.12",-0.923591938148131,-0.923276541862455,-0.923063135801247,-0.801922903842055,-0.768815052525241,-0.849389133808912,-0.923284754137916,-0.923541221056866,-0.923295155672461
"ENSG00000005108.15",2.94371875765612,2.9631347406604,2.75358825609741,3.0116541336627,2.91583520366509,2.76182684818546,5.32871662943609,5.35130579434769,5.62789190498086
"ENSG00000005156.11",9.83112253865682,9.87934152486724,9.90948115397993,8.75322617065916,8.74770565612171,8.83730701458429,9.16482282722316,9.19763635874408,9.02110482834051
"ENSG00000005175.9",9.90205491418538,9.72886400218038,9.7850406207204,10.4597320503168,10.2665743589722,10.4037371242852,10.1528752689569,10.2062041313089,10.2252445339325
"ENSG00000005187.11",6.73358284154591,6.57460818844584,6.17343324060887,6.84933551899296,6.54503511545664,6.40768688506502,7.26156424910777,7.27802252658587,7.06993740204454
"ENSG00000005189.19",6.09588562229455,6.08822337882149,5.88006198356587,6.1172219784777,6.03831967160691,6.23157032275268,6.97976226586353,6.77457063646247,6.90789495492385
"ENSG00000005194.14",9.25752420805219,9.18551933333629,9.2121224538857,9.00097382677725,9.11335702421948,9.24172416098061,8.83547301722694,8.92126915925173,8.86810800730934
"ENSG00000005206.16",7.02650172362732,7.31510579915244,7.17014917917499,6.99140607875992,7.30550473982819,7.24200643955,7.17356877485663,7.01448618924781,6.78639701926002
"ENSG00000005238.19",4.21601794199458,4.60218459371502,4.26153133300844,6.14477344721824,5.99169639675148,5.97219481145682,4.66626376813487,4.63770966732049,4.45636336539405
"ENSG00000005243.9",2.44575632043599,2.20083555804929,2.37541478498494,2.54593700876343,2.22748015754483,2.21063839398277,2.50620618697415,2.64270402075311,2.25835605531262
"ENSG00000005249.12",6.85423472175287,6.61494411883431,6.44231409460074,7.90737615627178,7.45022132727018,7.40800561960005,7.96146719207809,7.94342488211948,8.02761443858598
"ENSG00000005302.17",8.213568792152,8.27606412962982,8.30309853324711,8.19528084687304,8.21079319560623,8.15864402230225,8.65684269577715,8.65800592844786,8.55146028467561
"ENSG00000005339.14",8.49591863826357,8.87496880411152,8.84851563704037,8.0999702835297,8.09939826160714,8.113067426483,8.36850233696594,8.25498961775874,8.14647094621857
"ENSG00000005379.15",6.20062907816094,6.32294886935397,6.18302255341196,6.02499186935713,5.97865643257582,5.78220617666991,5.97556501449839,6.04911252705948,5.71276209597663
"ENSG00000005421.8",-0.566547311730152,-0.566130516445136,-0.565848587210167,-0.5670057729913,-0.564653733813233,-0.565588865343357,-0.313454550723237,-0.435501979921069,-0.495778177613149
"ENSG00000005436.13",8.37571104436919,8.17889311177165,8.23639173812291,7.33429320604849,7.31747830885476,7.40977903322095,7.73227000654367,7.75073886088612,7.7263084898499
"ENSG00000005448.16",8.77834695258028,8.76506314141383,8.73175813324574,8.65989712591289,8.85043671397807,8.64749194359836,8.88797955391679,8.9767047872918,8.70673791067722
"ENSG00000005469.11",6.47366443913183,6.3957860165404,6.53222005573896,6.61409072495575,6.44759684746827,6.90491982078538,6.34267606982801,6.28516912992632,6.25233752856363
"ENSG00000005471.15",-0.0242578519114603,-0.023646711095512,0.178993487282937,0.0393831077812273,-0.0214825204747791,0.243719949041581,-0.023662619190529,0.107144628981599,-0.0236827684889481
"ENSG00000005483.20",9.0945405126681,9.46997756574071,9.34858902247103,8.99378724736033,8.96597770849995,8.73102354367958,9.21262595235383,9.13551365329255,9.19995967697413
"ENSG00000005486.16",8.69151045049959,8.84605660897369,8.4855283860256,8.99328946656529,9.01350703472825,8.79711902052795,8.43725417977886,8.55053188939117,8.38582900738794
"ENSG00000005700.14",9.59570715968822,9.697118044901,9.60232589378098,9.18833423858054,8.99578232108078,9.03274091788034,9.43776767925708,9.35432154392197,9.50520323012824
"ENSG00000005801.16",8.1505225170597,8.0116478118074,8.12465565958073,7.67672370613604,7.73512876010926,7.74690900742913,8.28461600841298,8.32766715333998,8.32391576741679
"ENSG00000005810.17",10.0831742327219,10.4222569811802,10.5136902868832,10.3481857498345,10.346245362795,10.2871312836584,10.651831240578,10.5218374420644,10.7618353326684
"ENSG00000005812.10",9.06159531003134,9.12585175550212,9.0389872285583,8.55642717879145,8.49224219597944,8.60908072800808,8.89583673142448,8.77147460355377,8.96735229875239
"ENSG00000005844.17",10.7854429911095,10.6866323027336,10.7239023808469,9.19525614888601,9.03629664858557,9.07015939030963,10.3663924112056,10.2917306033788,10.1739383282851
"ENSG00000005882.11",8.04007030270647,8.0732423936066,8.03453603848851,8.36826013013503,8.38375122000817,8.41878164607443,7.01724822549926,6.87367711376914,6.98957061247448
"ENSG00000005884.17",7.58664135090627,7.93825741777121,7.67260478083716,7.78781651371127,7.88907809383531,7.79102418561226,7.54315592645085,7.48447620133507,7.60472496325567
"ENSG00000005889.15",8.33705554185027,8.49010066525307,8.34609562652492,6.92578738429905,6.87281894139067,6.91009708154238,8.16569505562378,8.0342323161158,8.31554211666586
"ENSG00000005893.15",10.9388786205155,10.9059559976372,10.9731427213517,11.7873834966823,11.6618782342009,11.7740661035702,11.4680879265479,11.5218135548245,11.6153762241292
"ENSG00000005961.17",1.43099123866907,1.19215997731735,1.26458729776836,1.3667150334979,1.48106317251183,1.45654519204588,1.26155489631147,1.48407489780839,1.32563869984406
"ENSG00000005981.12",2.89029208692648,2.90897337523389,3.04488543245333,2.9848304448492,2.97131858099242,3.27420491630563,6.5817034548639,6.4621799904381,6.58980607411072
"ENSG00000006007.11",9.77558450486667,9.83369991030513,9.79864739318177,10.3666843467664,10.3084545659727,10.2822830484465,10.3853733531733,10.3579850301243,10.4263565376846
"ENSG00000006015.17",5.37477570589921,5.49672048255066,5.52408869042191,4.95308929006641,5.16957991345811,5.01843240019277,5.51122066502607,5.89829714310808,5.52519226400472
"ENSG00000006016.10",2.69411162636581,2.80001232017306,2.77310047790191,2.62782550423184,2.73657665652637,2.94751715402744,2.18874447884694,2.18597703196946,2.18863245402045
"ENSG00000006025.11",6.57037438976011,6.61586412614909,6.66466339267723,7.33135636242229,7.55489695183506,7.35276835940965,6.66063571556245,6.57777866103826,6.28543928875909
"ENSG00000006042.11",1.52716848703028,1.53003431773798,1.53196197055455,1.52399356438723,1.54003773289095,1.62539550729052,2.37430596607069,2.5502782652677,2.06875454627984
"ENSG00000006047.12",4.59099350165719,4.32734919966543,4.76162091730251,5.44372395874146,5.43945570425761,5.55485131961685,6.64402164025576,6.65574102341387,6.73753200689415
"ENSG00000006062.14",6.75481432671302,6.68535972015402,6.95222663148187,7.7829998518832,8.00839264206327,7.81795590800826,6.49975482279652,6.60953033511829,6.31621654116111
"ENSG00000006118.14",4.19647750927613,4.09752872432907,4.1743021494302,5.55165649915415,5.88336964555088,5.83940629830827,6.16300388789945,6.14833167721187,5.98156878038508
"ENSG00000006125.17",11.6193470534362,11.8268645204904,11.7191303169986,11.7262080499492,11.7005375269779,11.6528337234251,11.688874108434,11.6792646587406,11.6786572547051
"ENSG00000006194.9",8.17369517008183,8.18024042892339,8.06222323866248,8.16874062000233,8.09004490037217,8.106342982936,7.8435605560863,7.92194083860589,7.82510115821084
"ENSG00000006210.6",3.19728074285331,2.97975761140901,2.99509206783187,2.93103407564436,2.86634753862511,2.87584588206427,2.45297749427629,2.44756667767959,2.5212087029333
"ENSG00000006282.20",6.40296414516093,6.3392060009158,6.25720994232312,6.08742562272378,5.87164135946017,6.07387432226906,6.80002371679749,6.89953768101195,6.97378161138254
"ENSG00000006283.17",4.27987491538423,4.1068566681775,3.93650919804842,4.87464974664136,4.86659454776966,5.1233166942573,6.09381453174293,5.92235390736447,6.05015325045156
"ENSG00000006327.13",5.01011928532744,4.94059646829575,4.60929563106128,5.28797688223314,5.6527474267547,5.6504925953246,4.52054926598828,4.56234405177016,4.64956817829071
"ENSG00000006377.10",2.02090975400433,1.99311719348084,1.78834932155978,1.64345407578752,1.58905428541319,1.58472093392548,1.9926839847855,1.77355086469463,1.94386804085275
"ENSG00000006432.15",6.14530940500347,6.01760278589623,6.1249712558405,7.76703981519435,7.6308890912613,7.68791292487779,6.51216845320305,6.58291159327334,6.91153896787025
"ENSG00000006451.7",9.76435480082589,9.64410119035376,9.61859346026588,10.1122882854414,10.0888233555836,10.0382762391836,9.77067910004564,9.77496025407545,9.74097022408503
"ENSG00000006453.13",8.17473920324406,7.96150536007541,8.14812690737748,8.66970320595203,8.69459753623522,8.70379528974629,8.11768120133313,8.23798458452189,8.00993518215209
"ENSG00000006459.10",6.83343507748468,7.30012153998576,7.16480067529849,7.48444210779827,7.41373819090404,7.36687839432456,7.58719737325479,7.35690597080669,7.52272056260136
"ENSG00000006468.13",5.17877282508371,5.50271151259133,5.55100199077811,5.7446655972138,6.01167430089525,5.9387154939634,7.51389440916436,7.56742054799075,7.40791232208909
"ENSG00000006530.15",9.42749124877828,9.3497698056949,9.34931584561167,9.04750763459453,8.86174423305429,8.98276099021152,9.83158669655172,9.87962732538742,9.88877432062032
"ENSG00000006534.15",0.976455654655684,1.04102330730179,0.987224139175183,1.16396221955405,1.00548177614048,1.10879428289549,0.854011806309137,0.853205657290199,0.853979106227116
"ENSG00000006555.10",2.87715702132644,2.93381879592846,2.98185908199988,2.6159257703437,2.58983414708333,2.61749548616713,2.49215723460628,2.37000130367601,2.54651806088026
"ENSG00000006576.16",8.73142793607925,8.81745880580214,8.78283499144019,9.70579269856304,9.5597138466589,9.76082624539158,8.82289194863446,8.87374511860501,8.94335894426848
"ENSG00000006607.13",7.765322291417,7.92852142531665,7.981374295293,9.31911136233211,9.20756682481249,9.24787427953657,7.76312307243496,7.80980318532116,7.95486160863916
"ENSG00000006625.17",8.88338537629499,8.60786474417209,8.77004604849319,8.8423636589551,8.64249941683762,8.83091713677822,8.42459761103373,8.49288343385414,8.45690021007253
"ENSG00000006634.7",9.70754915837681,9.6417337147934,9.60944553250526,9.45398758868434,9.35510034456905,9.40383735317302,9.72074192571212,9.68213372955855,9.69028158736522
"ENSG00000006638.11",3.18140133027403,2.93318435680088,3.03906906520081,3.52573752413144,3.48997795848804,3.37267281171908,4.91499308716809,5.05332955718979,5.0652282879676
"ENSG00000006652.13",8.48258204878931,8.51438159402452,8.37888796789572,8.25106359075162,8.33184892937233,8.15578191493068,9.39258854731495,9.48077017434252,9.25554039797401
"ENSG00000006659.12",-0.540382137233736,-0.540012997581799,-0.47174049684787,-0.424903421842953,-0.53870151276919,-0.469709458425735,-0.540022613122014,-0.362864496002831,-0.540034791709741
"ENSG00000006695.10",8.86303696413395,8.93957376381112,9.04412293222101,8.36304587526926,8.34075258129304,8.43016837805584,9.08809296284311,9.05443950765142,8.95664455822609
"ENSG00000006704.10",5.47924755506903,5.67242803531146,5.56535406117502,5.49342005666259,5.32217004953181,5.74249693469984,6.98240995899712,7.02508349670087,7.04688193659191
"ENSG00000006712.14",8.98633340923772,8.86023896310974,8.87133046785453,8.51746681542197,8.35922014455895,8.48944668713062,8.70579095510501,8.63487522338157,8.6329837640585
"ENSG00000006715.15",8.99188970077481,8.94715141768149,8.90524967381953,8.7980264973432,8.36571241282547,8.67149200778358,8.5196220420252,8.55321948261671,8.64118871551768
"ENSG00000006740.16",5.5214894204647,5.34655253951281,5.35230809394206,4.69955979733707,4.82753482840482,5.2657559212304,6.39837021046933,6.3125079273339,6.30369368026276
"ENSG00000006744.18",10.7597994132254,10.796963935004,10.811558539284,10.1534986162644,10.2114311820734,10.267895601957,10.3050658490202,10.3725907839359,10.3854380748191
"ENSG00000006747.14",-0.762311231281367,-0.76196055649104,-0.761723278811331,-0.762696811215937,-0.760717008818643,-0.761504638851503,-0.628621474588349,-0.575724010747553,-0.692816234656542
"ENSG00000006757.11",7.40803079868413,7.30437482888672,7.32503468834429,6.87518573648257,6.7994727061924,6.94020144890814,7.69870733234757,7.82713486035585,7.81988739509011
"ENSG00000006831.9",11.7351265069589,11.675374254942,11.6239472537625,12.4404975857671,12.3404915211438,12.3703818097249,11.1697974144416,11.1518437659749,11.2140040270975
"ENSG00000006837.11",3.38004054547709,3.05689665859694,3.32945929086666,3.59459711053438,3.71595129479418,3.69037570817716,3.44222104412131,3.46115885149487,3.31484209888123
"ENSG00000007001.12",0.131773480594408,0.132506618989581,0.133002113592383,0.13096619587186,0.135098425495964,0.133458284094836,0.449036533779095,0.267739700701981,0.448613494217116
"ENSG00000007038.10",0.421938975646298,0.487389052980343,0.491516721239082,0.474503754421213,0.361565743381644,0.430202911638187,0.597913274289745,0.42251783849896,0.359046047686885
"ENSG00000007047.14",6.9745943730983,7.11070881452999,6.8391120317734,8.77246773626998,8.80170610818796,8.6947378044425,7.96396795210578,7.82481279378616,7.84020847683243
"ENSG00000007062.11",2.60528259934668,2.62057217272972,2.63069315441858,2.70612395527762,2.67178065396377,2.63986635304775,5.59018010547255,5.49974404434683,5.80376650881278
"ENSG00000007080.10",8.03419558975194,8.20501289362706,8.1940895832593,8.12053950112701,8.15747323771564,8.18781665762518,8.2461528023086,8.13441565445808,8.20822796644335
"ENSG00000007129.17",3.17664743251606,3.56813763163288,3.37835980430782,3.51113481489192,3.55716915208678,3.30873062764422,3.19406102459536,3.13412514695396,3.1468417250098
"ENSG00000007168.12",11.2079193341605,11.2038846521285,11.2218006208326,11.0458983247412,11.0612943235363,11.0851186330159,11.1017120780988,11.1150190421046,11.1764741407962
"ENSG00000007171.16",-0.9479632476001,-0.947676086396902,-0.878474470301873,-0.887421564856008,-0.942828103411985,-0.946755096232418,-0.880735136704531,-0.947917083031645,-0.818867770280177
"ENSG00000007202.14",11.4363919026577,11.495968772535,11.5877901429135,11.3463375537842,11.2616484203182,11.2763824437049,11.5200238232193,11.4925277264344,11.6571515046169
"ENSG00000007237.18",10.9982463650215,11.1053863542391,11.2129192427591,10.7934161681845,10.8206578835641,10.7981297554249,10.5299923510767,10.4256676588639,10.5816153608582
"ENSG00000007255.10",7.48966749936291,7.26517241491148,7.10971271626082,7.46188360240944,7.44491741902794,7.24264690070335,7.05668454991698,7.1232728311956,6.86574639001987
"ENSG00000007264.14",8.49450816846468,8.61194286678616,8.73656247851204,7.78574979382922,7.8284026889369,8.0156559774745,8.21293248890444,8.18718650329968,8.08924702850271
"ENSG00000007312.12",2.17902003823857,1.9172495875984,2.20392726440538,2.06824178541111,2.00484871477584,2.04991755676148,2.0372736500585,2.26922166478689,2.2827658025541
"ENSG00000007314.12",2.54091037143659,2.84598436683379,2.55026077138623,3.78188636630233,3.61856217270025,3.83668783686423,2.84557888253761,3.05456710464287,2.90698264571521
"ENSG00000007341.18",6.00762533327142,5.80829241863992,5.75414454556876,5.42013683384628,5.3640837760257,5.28898232007688,5.83316505787385,5.92907201475375,5.72369827064795
"ENSG00000007350.16",1.25260609263713,1.13005300018082,1.26375878932876,1.39743144996722,1.46707260719255,1.48943812259577,1.13002154668314,1.19328658836692,1.25887503204641
"ENSG00000007372.21",2.71136608587788,2.71919242126196,2.72445086640247,3.28645162256865,3.34441985793814,3.41267012170898,3.37797353389889,3.71177462573146,3.37709961603996
"ENSG00000007376.7",7.30310675381408,7.54717591690988,7.32886170585635,7.91509450663691,8.20675607969334,8.13906843293434,7.82935710846778,7.952289526094,7.78334599943629
"ENSG00000007392.16",8.23246728586968,8.07238292482953,8.15570892164549,8.14257364870361,8.08786095799778,8.32703295739306,7.80702646957449,7.85846576759028,7.73378085463251
"ENSG00000007402.11",2.47509648604899,2.5688155656,2.48486050407007,2.92788788128977,2.68954145375302,2.9412079072821,3.65478316469272,3.7767206661414,3.87418411114201
"ENSG00000007516.13",4.39418224967575,4.9777162606224,4.92587667767191,6.05307090512645,6.83465113632811,6.51232811762924,3.87555352802841,4.05252739952924,4.07302716388497
"ENSG00000007520.3",7.35981299870942,7.0320346844247,7.2957747119989,7.12533230327292,7.10240037712621,7.16772715303548,7.42824674354237,7.51324761410283,7.41165734885916
